session,student_Id,Md_Other,Ds_Other,Md_Aulaweb,Ds_Aulaweb,Md_Blank,Ds_Blank,Md_Deeds,Md_Study,Md_Properties,Ds_Properties,Md_Diagram,Ds_Diagram,Md_TextEditor,Ds_TextEditor,Md_Fsm,Ds_Deeds,Md_FSM
6,61,14.669,119.98,55.998999999999995,320.474,8.543,87.661,0.0,0.0,29.447,312.346,93.596,611.255,2.209,0.0,0.078,0.0,0.0
6,63,60.051,419.61800000000005,20.05,128.52700000000002,5.744,66.954,0.008,2594.0,8.367,60.1,593.866,5111.108,0.075,0.0,0.0,0.0,0.0
6,64,22.673000000000002,73.317,6553.0,36284.632000000005,41.465,321.143,0.0,196.38299999999998,30.848000000000003,136.757,204.946,858.2360000000001,6.22,0.0,0.0,0.0,18022.339
6,65,54.457,390.73,27.01,100.884,193.516,2200.255,0.125,0.0,6.977,53.751999999999995,362.468,4410.071,121.521,0.0,0.0,0.0,605.481
6,66,145.999,2073.208,2.861,16.73,10.338,105.891,0.0,0.0,8.907,91.00399999999999,200.255,1661.434,0.0,0.0,0.0,0.0,0.0
6,67,190.092,1594.79,52.666000000000004,613.683,13.93,155.73,0.126,0.0,14.925,86.87100000000001,729.294,3526.218,0.022000000000000002,0.0,0.0,0.0,51.551
6,68,20.012,117.815,35.501,155.378,0.415,2.133,0.6729999999999999,0.0,41.078,358.559,597.298,4143.585999999999,0.0,0.0,0.0,0.0,5531.345
6,69,59.6,283.057,93.992,706.4730000000001,495.00800000000004,4307.483,3375.4040000000005,5954.443,33.066,259.779,2649.639,22655.859,16.805999999999997,0.0,0.0,0.0,23972.255
6,70,9.947000000000001,77.833,7.111000000000001,37.46,3.875,24.034000000000002,0.0,0.0,42.071999999999996,254.917,651.33,4991.627,232.82299999999998,0.0,0.0,0.0,0.0
6,72,21.857,208.89700000000002,1.53,8.492,8.02,87.647,0.0,0.079,106.109,1459.509,408.63199999999995,2660.252,2164.471,0.0,0.0,0.0,0.0
6,73,8.228,36.824,0.0,0.0,1072.9560000000001,6088.348000000001,0.0,0.0,28.829,209.483,328.28,1219.684,0.032,0.0,0.0,0.0,21.34
6,74,31.0,436.647,49.183,443.56,24.328000000000003,320.71,0.0,0.0,63.463,713.52,159.187,1493.964,0.968,0.0,0.0,0.0,0.0
6,75,16.329,120.365,6.27,31.063000000000002,0.134,0.521,0.0,7.564,16.219,105.035,130.131,645.862,4.093999999999999,0.0,0.0,0.0,358.45300000000003
6,76,13.247,76.795,38.539,370.23699999999997,3.552,60.371,0.0,0.0,1.379,8.161,202.92700000000002,1352.485,0.782,0.0,0.0,0.0,202.023
6,78,19.123,258.67,0.815,3.26,0.6829999999999999,4.212,0.0,0.591,20.479,231.43,294.139,2106.617,0.0,0.0,0.0,0.0,0.0
6,79,14.152000000000001,72.344,3.4760000000000004,14.165,932.1619999999999,10287.998,0.0,0.971,17.557000000000002,68.546,959.7489999999999,4293.781,2.09,0.0,0.0,0.0,0.853
6,80,11996.331,237393.367,299.752,2136.795,6.815,71.624,0.0,0.0,76.035,656.955,315.03,1272.095,790.2330000000001,0.0,0.0,0.0,0.0
6,81,316.418,4796.013,22.76,143.29399999999998,26.474,330.162,5.807,91.766,4.413,28.217,321.325,1538.086,0.203,0.0,0.0,0.0,0.0
6,82,226.12599999999998,4683.577,7.7860000000000005,75.857,2.835,37.111,0.0,0.0,1.2919999999999998,6.515,180.18099999999998,1264.3310000000001,4.35,0.0,0.0,0.0,12174.213
6,83,7.44,110.19,5.515,31.945,0.9259999999999999,6.608,257.868,2278.065,5.2989999999999995,20.046,456.219,3901.692,7.187,0.0,0.0,0.0,1218.682
6,85,49.656000000000006,952.7,202.226,1953.424,6.426,75.426,0.0,19.722,9.03,79.931,472.13300000000004,3000.949,60.608000000000004,0.0,0.0,0.0,0.032
6,86,6.787999999999999,62.406000000000006,2.282,13.505,1.315,15.689,0.0,0.0,7.725,70.453,744.965,3714.8259999999996,0.016,0.0,0.0,0.0,1.22
6,87,12.478,120.273,2.436,12.184000000000001,5.364,34.076,0.0,0.0,11.079,109.88799999999999,200.859,858.177,0.768,0.0,0.0,0.0,11136.742
6,88,5.877999999999999,21.418000000000003,3.221,13.155,6.222,46.36600000000001,0.047,0.0,8.668,55.586999999999996,372.26599999999996,2033.2060000000001,1.015,0.0,0.0,0.0,0.016
6,89,3615.825,38531.394,0.14400000000000002,0.305,1.8319999999999999,7.649,61319.837,0.0,60.403999999999996,447.92800000000005,9612.209,68610.908,6058.802,0.0,0.0,0.0,39044.832
6,90,33.275999999999996,452.548,474.95099999999996,3147.0409999999997,32.111,263.103,0.0,0.0,22.941,119.478,141.509,709.221,12.649000000000001,0.0,0.0,0.0,0.0
6,91,258.166,3655.865,39.509,229.011,35.765,488.83099999999996,0.001,0.0,5.391,29.616,405.00800000000004,1917.0710000000001,0.0,0.0,0.0,0.0,377.87
6,92,29.629,165.169,56.477,393.20599999999996,0.815,5.088,2331.08,0.0,24.331,124.823,2734.975,23751.248,4.056,0.0,0.0,0.0,43518.083
6,93,21.641,167.88400000000001,1906.7720000000002,14179.978000000001,5.54,41.801,0.031,0.0,5.265,38.080999999999996,182.52599999999998,829.65,0.0,0.0,0.0,0.0,75.053
6,94,64.141,788.168,4.526,29.549,3.77,24.5,342.02,0.736,4.041,20.599,427.606,1918.422,0.09300000000000001,0.0,0.0,0.0,0.0
6,95,6.803999999999999,49.501999999999995,0.29,1.3090000000000002,3.697,31.586,0.591,26.351,14.770999999999999,98.46600000000001,207.669,1322.2179999999998,0.015,0.0,0.016,0.0,0.0
6,96,3.054,18.942999999999998,2.178,7.455,0.618,2.823,0.0,0.0,89.71799999999999,787.824,386.647,2074.137,0.0,0.0,0.0,0.0,0.265
6,97,54.773,667.355,16.396,152.763,1.411,14.664000000000001,0.0,21.804000000000002,26.144000000000002,242.15900000000002,1015.704,10386.646999999999,0.0,0.0,0.0,0.0,582.308
6,98,145.52200000000002,1801.894,657.4910000000001,3199.8259999999996,0.785,2.9410000000000003,0.0,0.0,46.803000000000004,391.01199999999994,597.307,2561.666,2.032,0.0,0.47,0.0,0.0
6,99,32.046,276.628,3.5610000000000004,11.992,25.493000000000002,249.692,0.27899999999999997,19711.409,16.134,150.41899999999998,339.371,1674.842,1.315,0.0,0.0,0.0,0.0
6,102,13.927999999999999,88.902,5.071000000000001,13.921,2.764,33.578,0.28,6.272,50.961000000000006,338.624,147.168,1051.954,2302.717,0.0,0.0,0.0,0.0
6,104,59.04600000000001,638.901,31.971999999999998,185.202,17.932000000000002,188.845,0.863,274.30400000000003,9.513,75.381,190.40200000000002,774.678,0.7340000000000001,0.0,0.0,0.0,0.0
